@relation mutagenesis-atoms
@attribute Atoms-bag-id {1646, 1571, 297, 939, 783, 1340, 96, 639, 1762, 377, 1438, 1681, 402, 682, 6, 1619, 168, 15, 971, 1474, 1712, 494, 521, 252, 122, 1326, 43, 836, 638, 1710, 98, 1452, 1119, 414, 1718, 1299, 580, 477, 1572, 1532, 136, 298, 1247, 1688, 1095, 646, 183, 1736, 415, 817, 301, 534, 1451, 812, 1053, 1061, 166, 81, 16, 1272, 1289, 1478, 814, 333, 918, 1626, 1258, 956, 1197, 1516, 1212, 1391, 949, 733, 466, 1050, 1471, 314, 896, 897, 578, 1425, 1620, 898, 793, 459, 1133, 1040, 1374, 1359, 883, 1509, 998, 572, 795, 1426, 1457, 384, 1227, 760, 738, 327, 152, 644, 1200, 218, 1327, 111, 1004, 486, 144, 1543, 1512, 453, 1428, 435, 210, 1431, 431, 1140, 1551, 1750, 919, 176, 734, 1281, 640, 1463, 1404, 14, 694, 649, 472, 396, 489, 1460, 955, 584, 1435, 1758, 1335, 350, 842, 1101, 1141, 557, 397, 501, 1733, 367, 1076, 765, 1455, 1802, 1668, 1219, 1332, 60, 134, 1564, 872, 983, 958, 1780, 518, 313, 909, 1599, 380, 1068, 72, 1584, 399, 1454, 1300, 672, 336, 1561, 895, 409, 1483, 947, 954, 1366, 280, 1337, 942, 1439}
@attribute Charge real [-0.781, 1.002]
@attribute Quantatype real [1.0, 232.0]
@attribute Type=br real [0.0, 1.0]
@attribute Type=c real [0.0, 1.0]
@attribute Type=cl real [0.0, 1.0]
@attribute Type=f real [0.0, 1.0]
@attribute Type=h real [0.0, 1.0]
@attribute Type=i real [0.0, 1.0]
@attribute Type=n real [0.0, 1.0]
@attribute Type=o real [0.0, 1.0]
@attribute Class {0, 1}
@inputs Atoms-bag-id, Charge, Quantatype, Type=br, Type=c, Type=cl, Type=f, Type=h, Type=i, Type=n, Type=o
@outputs Class
@data
1140, 0.0010, 10.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
1140, 0.55, 14.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
1140, -0.129, 22.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
1140, 0.0010, 22.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
1140, 0.051, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0
1140, 0.13, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0
1140, 0.8, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0
1140, -0.4, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0
1140, -0.58, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0
431, -0.123, 22.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
431, 0.0060, 27.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
431, 0.136, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0
431, 0.137, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0
431, 0.806, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0
431, -0.395, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0
1463, -0.128, 22.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
1463, 0.202, 22.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
1463, 0.0020, 29.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
1463, 0.332, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0
1463, 0.132, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0
